餐廳名稱,留言者,留言者身分,留言時間,星級評等,評論內容,留言者ID
碳烤雄大香雞排,Ann U,在地嚮導 · 10 則評論 · 2 張相片,3 個月前,1 顆星,"Linepay條碼被他們遮住
請老闆娘拿出來
臉不知道在臭什麼
態度直接很差一直逼我拿收據給他看
你條碼遮住我要怎麼給你看收據啦？？？
很好笑欸",https://www.google.com/maps/contrib/109560563393591079263/reviews?hl=zh-TW
碳烤雄大香雞排,Carl Chen,在地嚮導 · 215 則評論 · 228 張相片,3 個月前,5 顆星,軟嫩好吃,https://www.google.com/maps/contrib/103434598283762519969/reviews?hl=zh-TW
碳烤雄大香雞排,馬武耀,在地嚮導 · 20 則評論 · 1 張相片,10 個月前,1 顆星,號碼牌要記得收好,https://www.google.com/maps/contrib/105865516837369875054/reviews?hl=zh-TW
碳烤雄大香雞排,神秘客斐,10 則評論 · 2 張相片,1 年前,1 顆星,,https://www.google.com/maps/contrib/109308833102037497651/reviews?hl=zh-TW
碳烤雄大香雞排,NJ,"在地嚮導 · 757 則評論 · 3,545 張相片",1 年前,4 顆星,"醬不錯吃 蜜汁味
皮炸得是願意吃的 不會太厚或太油
肉不會過乾
整體算不錯
切塊邊走邊吃 有方便",https://www.google.com/maps/contrib/109872323262190383094/reviews?hl=zh-TW
施子韓國烤肉,YintingLiao,16 則評論 · 4 張相片,8 個月前,5 顆星,評論有人說夭壽好吃 真的夭壽好吃,https://www.google.com/maps/contrib/107700501257717773760/reviews?hl=zh-TW
施子韓國烤肉,施立文,在地嚮導 · 20 則評論 · 18 張相片,1 年前,5 顆星,夭壽好吃,https://www.google.com/maps/contrib/108661073349258166763/reviews?hl=zh-TW
施子韓國烤肉,yuda Uruha,12 則評論 · 3 張相片,1 年前,5 顆星,,https://www.google.com/maps/contrib/110264210331284930484/reviews?hl=zh-TW
霞蜜罐罐烤奶,Ping Feng,在地嚮導 · 55 則評論 · 61 張相片,2 個月前,1 顆星,"點了桂花烤奶
完全沒桂花的香味
一度懷疑嘴巴是不是有問題",https://www.google.com/maps/contrib/111308411307315964707/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,劉小蛙,在地嚮導 · 106 則評論 · 470 張相片,7 小時前,5 顆星,"令人吃驚的拔絲地瓜，超級好吃！！
雖然要排隊，但整體全部都好好吃，不膩口。",https://www.google.com/maps/contrib/101839014435645258842/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,笑笑看,在地嚮導 · 143 則評論 · 146 張相片,3 天前,5 顆星,看到網路推薦來嚐鮮.可以單點也可以選綜合.內容物可自選要幾種綜合.大份的超過癮.推薦,https://www.google.com/maps/contrib/102017796226617730331/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,Pei,在地嚮導 · 55 則評論 · 398 張相片,2 週前,5 顆星,,https://www.google.com/maps/contrib/112959023378589514134/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,羽溪,3 則評論,3 週前,5 顆星,撿到便宜了 是我超愛的拔絲地瓜 小盒50真的很便宜份量又夠🥺老闆快收攤了還送我多出來的拔絲地瓜 是天使吧😍,https://www.google.com/maps/contrib/101123897767709720248/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,haha Tai,"在地嚮導 · 497 則評論 · 1,478 張相片",3 週前,5 顆星,"超好吃，份量也很多，好便宜！
薯條脆的好好吃，地瓜切大塊，每一口吃得到裡面的軟地瓜，而不是只吃的到甜脆的糖，條件搭配起來很好吃！",https://www.google.com/maps/contrib/112224851687873112532/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,Wan Yu Chang,"在地嚮導 · 61 則評論 · 1,082 張相片",1 個月前,5 顆星,排隊等了半個鐘頭，值得值得😊，拔絲地瓜、拔絲QQ球、拔絲薯條，都很強、很好吃，一口一口無法停止，熱著吃，冷時吃都好吃～好棒的甜點小吃～,https://www.google.com/maps/contrib/112732116564606072157/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,Fish,在地嚮導 · 164 則評論 · 225 張相片,1 個月前,4 顆星,"就是想像中的拔絲地瓜，口感酥脆，好吃但沒特別驚艷
排隊人潮絡繹不絕但出餐速度也快",https://www.google.com/maps/contrib/113219134044447177744/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,drounaym,"在地嚮導 · 180 則評論 · 1,223 張相片",1 個月前,4 顆星,湯圓好吃😋,https://www.google.com/maps/contrib/117873300331892647977/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,Iris,在地嚮導 · 146 則評論 · 89 張相片,1 個月前,5 顆星,"我覺得拔絲地瓜球還好

最推！（地瓜/芋頭/薯條）！
薯條吃起來真的很特別，再加上他的糖衣都是脆殼的～我很喜歡♡

- 小盒的$50（老闆都會把它鋪平，我覺得算便宜！）

下次去台南的夜市也會懷念他的拔絲薯條～
因為似乎很少地方看得見～

也希望有機會嚐得到「限定版」：（拔絲湯圓）💕",https://www.google.com/maps/contrib/117179577585368879393/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,奶蘇,在地嚮導 · 83 則評論 · 190 張相片,1 個月前,5 顆星,"季節限定的湯圓$50（小）
是季節限定的會詢問是否要加花生粉，口感不會太硬QQ的好吃

拔絲地瓜、薯條、地瓜球$50（小）
地瓜球是有餡的地瓜味蠻濃的，薯條跟地瓜也都很好吃！甜味適中酥脆也不黏牙

值得回訪～",https://www.google.com/maps/contrib/108484338548925602070/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,陳小圓,在地嚮導 · 54 則評論 · 410 張相片,2 個月前,5 顆星,首推地瓜好吃😋,https://www.google.com/maps/contrib/110574070183907934426/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,Leo XIE,在地嚮導 · 72 則評論 · 23 張相片,2 個月前,5 顆星,綜合必點 每個都好吃 拔絲芋頭很驚艷,https://www.google.com/maps/contrib/109501971859582133647/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,Y,在地嚮導 · 60 則評論 · 10 張相片,2 個月前,4 顆星,"花園夜市糖裹的均勻又厚好吃
武聖夜市糖比較薄容易濕軟吃到油味
花園做的比較好吃
武聖不夠甜希望可以改善

更新

最近花園夜市油耗味比較重
地瓜都沒有裹糖味",https://www.google.com/maps/contrib/110734691942536284998/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,金城武,"在地嚮導 · 561 則評論 · 4,534 張相片",2 個月前,2 顆星,都是冷的，吃起來不怎麼甜，沒有外脆內軟的口感，饒河夜市的比較好吃,https://www.google.com/maps/contrib/116981309550055887652/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,勝彥（LOOK ROAD）,在地嚮導 · 451 則評論 · 786 張相片,2 個月前,5 顆星,"✔ 陳家阿嬤拔絲地瓜芋頭 🍠🍠（**超推！**🔥）
這個真的 大推！地瓜和芋頭外面裹上一層薄薄的糖衣，咬下去 酥脆又香甜，最特別的是 放涼了也很好吃，完全不會變硬或影響口感，真的是來這裡必吃的小吃之一！",https://www.google.com/maps/contrib/100087028734037061713/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,PLEASE,"在地嚮導 · 689 則評論 · 1,666 張相片",2 個月前,5 顆星,一個人吃點綜合小份就夠了 地瓜、地瓜球、芋頭都正常好吃 薯條比較少見 馬鈴薯配上糖也很好吃 冷掉後超級硬脆 牙籤根本刺不進去 建議倒著吃,https://www.google.com/maps/contrib/111787356057502873147/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,su H,在地嚮導 · 119 則評論 · 56 張相片,2 個月前,5 顆星,好像是點了拔絲地瓜、地瓜球、薯條，總之全部吃完最推薦薯條耶！真是沒想到，其他的覺得太硬了，薯條反而很剛好，裡面口感綿密,https://www.google.com/maps/contrib/106305902392729419299/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,Brian Chou,在地嚮導 · 52 則評論 · 172 張相片,2 個月前,5 顆星,剛開市就人山人海,https://www.google.com/maps/contrib/104774321016403334809/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,Manrong weng,在地嚮導 · 22 則評論 · 7 張相片,3 個月前,5 顆星,薯條意外的好吃，竟然可以脆到像吃餅乾，但還是覺得地瓜最好吃，雖然稍微有點人潮，但服務人員的動作快，一下就排到,https://www.google.com/maps/contrib/114236044298253643799/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,Chi ni Hsu,在地嚮導 · 874 則評論 · 885 張相片,3 個月前,5 顆星,"拔絲地瓜薯條好好吃
回購了",https://www.google.com/maps/contrib/109707275909542109682/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,Jenny Chien,"在地嚮導 · 659 則評論 · 2,440 張相片",3 個月前,5 顆星,"台南夜市美食，拔絲地瓜好吃
喜歡拔絲地瓜＞芋頭＞薯條",https://www.google.com/maps/contrib/103735100458022368830/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,吳阿杰,在地嚮導 · 122 則評論 · 619 張相片,4 個月前,5 顆星,"來之前做過功課，網路推薦的武聖夜市美食，幾乎都會提到這一間，再加上開車在入口處排隊入場時，就會看到阿嬤拔絲地瓜前的排隊人潮，所以就跟著一起排隊，一起買綜合大盒的拔絲地瓜。

✅原本以為東西都是熱著時好吃，但想不到拔絲薯條反倒是冷了之後好吃，有買的朋友可以嘗試把薯條多放一下後變冷了再吃，會由乾硬變酥脆。",https://www.google.com/maps/contrib/112630424581229703606/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,羅懷旻,在地嚮導 · 22 則評論 · 2 張相片,4 個月前,5 顆星,糖搖的炒均勻，外酥內軟，好像有淡淡的薑味道,https://www.google.com/maps/contrib/110177028270908219326/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,廖,在地嚮導 · 42 則評論 · 192 張相片,4 個月前,5 顆星,"高雄沒買到 逛武聖夜市即便很多人也是要排一下 約排10分鐘左右就拿到美食 外層糖衣不會很厚 也不死甜 不知道要選啥的就挑綜合 每種都能食到
拔絲地瓜
薯條
QQ蛋
芋頭",https://www.google.com/maps/contrib/110763248911412825207/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,Joyce Hou,在地嚮導 · 63 則評論 · 172 張相片,4 個月前,5 顆星,已追蹤好長一段時間  終於等到一個月一次來高雄瑞豐夜市擺攤的機會買到了  地瓜  薯條  就連地瓜球也真得好好吃  只可惜當天沒有芋頭  期待下次可以吃到,https://www.google.com/maps/contrib/106391626191510160178/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,MPC,在地嚮導 · 484 則評論 · 931 張相片,4 個月前,1 顆星,被ig網紅騙來 台南店排了半小時 輪到我的時候地瓜還沒了😑 點了綜合大份的100不知道在吃什麼 又硬又乾 先說我是很喜歡吃甜點的人 吃了幾口就膩到不行了 甜爆 居然還買大份的...根本沒吃完 真的很雷 想買的人建議沒人排隊再買,https://www.google.com/maps/contrib/104911127323670365455/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,黃書偉,在地嚮導 · 14 則評論 · 2 張相片,4 個月前,5 顆星,,https://www.google.com/maps/contrib/103083758637745279149/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,一歲就很可愛,"在地嚮導 · 324 則評論 · 4,759 張相片",5 個月前,5 顆星,"2024/08/9晚上，常訪
大盒（$100）、小盒（$50）
擺攤訊息可以看店家的限動，現場排隊人潮相當多，製作台相當乾淨，大、小盒都可以混搭，糖衣不會太厚，也不會太黏牙難咬，吃不完放冰箱也不錯吃。",https://www.google.com/maps/contrib/113548105953174037742/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,吃飽再睡,在地嚮導 · 82 則評論 · 35 張相片,5 個月前,5 顆星,"夜市必吃美食之一
沒有特別去追但有看到都會買
據點蠻多的
在很多夜市吃過！
不知道不同人的炒法是否不同
有注意不同老闆的好吃程度有差！
第一次吃是在潮州夜市 因距離較近

有注意到潮州夜市的拔絲地瓜較脆口
口感比較好！尤其是芋頭部分真的好吃
本身不喜歡吃芋頭的人 都覺得好吃

因為有去林園買過一次 覺得就有差
不知道炒法是否一樣
當時吃到的地瓜糖就沒均勻 地瓜球裡面沒有熟

之後都推薦朋友只購買潮州夜市的了",https://www.google.com/maps/contrib/104946368873682271965/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,川川,在地嚮導 · 36 則評論 · 183 張相片,5 個月前,5 顆星,"好吃不黏牙

拔絲地瓜、芋頭、地瓜球、薯條
可單一品項購買，也可以混搭

個人最喜歡地瓜球💕",https://www.google.com/maps/contrib/118057196642898726751/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,黃正皓,1 則評論,5 個月前,5 顆星,吃過阿嬤這麼多分店 還是覺得瑞豐夜市那對夫妻做的最好吃，很脆又不會很膩,https://www.google.com/maps/contrib/117075943514824670351/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,詹秀君,"在地嚮導 · 135 則評論 · 1,102 張相片",5 個月前,5 顆星,下班路過瑞豐夜市，跟風年輕人尋找美食，好吃的拔絲地瓜😋😋😋😋,https://www.google.com/maps/contrib/105256899421348565124/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,Mina Su,在地嚮導 · 167 則評論 · 663 張相片,5 個月前,5 顆星,"外層裹上的糖～完全不黏牙，也不死甜👏🏻👏🏻

◾️拔絲薯條
◾️拔絲地瓜球
◾️拔絲地瓜
◾️拔絲芋頭

大份100元/小份50元（可單買或任選2、3、4種綜合）

食後感：拔絲地瓜球好好吃🤤完全可以單點一盒！

➖➖➖➖➖➖➖➖ ➖➖➖➖➖
🌈 ig 追蹤  @s2c49 看更多吃喝玩樂
🔎地區：#mina吃台南
🔎類型：#mina吃夜市
➖➖➖➖➖➖➖➖ ➖➖➖➖➖

店家資訊↓ ↓ ↓

📍 陳家阿嬤拔絲地瓜
🏠 台南市中西區武聖路69巷（武聖夜市）

#taiwan #taiwnesefood
#tainan #tainanfood #yummy #FoodPorn #FoodGasm #foodie #探店
#台南美食 #武聖夜市 #mina吃貨人生 #ig美食 #陳家阿嬤拔絲地瓜 #夜市美食 #拔絲地瓜 #拔絲薯條 #拔絲地瓜球 #拔絲芋頭",https://www.google.com/maps/contrib/117508477966100934299/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,Charles,在地嚮導 · 72 則評論 · 76 張相片,5 個月前,2 顆星,油黑、普通、等太久,https://www.google.com/maps/contrib/118009698981589979455/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,Anika Chen,在地嚮導 · 65 則評論 · 16 張相片,6 個月前,5 顆星,"真的好好吃，
去台南都會為了這家特地跑夜市。
第一次買剩地瓜和芋頭，
上次終於吃到薯條和QQ球，
都好好吃沒有雷🤤",https://www.google.com/maps/contrib/112858600143604957411/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,麥可元,在地嚮導 · 103 則評論 · 16 張相片,6 個月前,5 顆星,第一次吃，整個驚為天人餒，也太好吃了。可惜住在宜蘭，下次有機會去南部一定再去捧場。讚！,https://www.google.com/maps/contrib/110194519690961278937/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,悠悠矢塔,在地嚮導 · 667 則評論 · 769 張相片,6 個月前,5 顆星,"東西冷冷的，但不錯吃
100綜合就很多了",https://www.google.com/maps/contrib/114100993773212750276/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,見楓,28 則評論 · 1 張相片,6 個月前,1 顆星,非常不推薦，一邊製作一邊拼命講話噴口水，衛生堪慮,https://www.google.com/maps/contrib/112246615924335021694/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,T M,在地嚮導 · 20 則評論 · 16 張相片,7 個月前,5 顆星,去武聖夜市必吃,https://www.google.com/maps/contrib/112220424628993985833/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,JUN L͟A͟N͟,在地嚮導 · 34 則評論 · 6 張相片,7 個月前,5 顆星,"真的很好吃～～～地瓜跟地瓜球的超愛，地瓜情還有內餡！
前一晚忘記冰起來隔天早上吃還是一樣好吃！",https://www.google.com/maps/contrib/117294709858445871046/reviews?hl=zh-TW
陳家阿嬤拔絲地瓜—高雄&台南,Eva Yin,"在地嚮導 · 451 則評論 · 5,303 張相片",7 個月前,5 顆星,"穿梭在台南、高雄的夜市裡頭的「陳家阿嬤拔絲地瓜芋頭」

現炸現裹砂糖快速翻炒,吃起來口感脆口不黏牙,地瓜球裡頭有包餡、拔絲薯條越吃越刷嘴,不管熱熱吃還是回家放入冷凍後食用都很可以。
.
🔺拔絲地瓜、芋頭、薯條、地瓜球 💰50 元(小盒)100元(大盒),可單買一種口味也可以混搭）

地瓜拔絲就算囉，連芋頭、薯條、地瓜球都拔絲！

大家應該都知道台南夜市是按照日期開的吧？這邊就把陳家阿嬤拔絲地瓜出沒地點整理出來：

週一｜台南鹽行夜市、高雄岡山夜市
週二｜台南鐘厝夜市、高雄九曲堂夜市
週三｜台南武聖夜市、台南國宅夜市、高雄大社夜市
週四｜台南歸仁夜市、高雄德昌夜市
週五｜台南復華夜市、高雄仁武夜市、高雄林園夜市
週六｜台南永大夜市、台南武聖夜市、高雄路竹夜市
週日｜高雄南都夜市、屏東里港夜市",https://www.google.com/maps/contrib/109890313854804669886/reviews?hl=zh-TW
